Date,Open,High,Low,Close,Volume,Market Cap
Jun-15-2020,232.624829364,233.112739367,219.776560866,230.8181249,8069366775.601371,25319096182.011845
Jun-14-2020,238.146277275,238.206241595,231.575004899,232.857388897,5675792063.770384,26255355630.37263
Jun-13-2020,237.557316441,238.191677688,235.122588623,238.133141992,5982190206.347008,26361234944.13896
Jun-12-2020,231.307608095,238.767722682,229.529059746,237.337352054,9458729936.574564,26239287824.544174
Jun-11-2020,247.60200633,249.331586839,229.90951286,231.684924223,8853781172.725199,26921226607.39092
Jun-10-2020,243.908995177,249.258755956,242.763002176,247.42369167,6048210826.644841,27196719059.67717
Jun-09-2020,246.223917044,248.771769252,241.697632852,243.84233572,6957291391.688233,27082672879.780075
Jun-08-2020,244.324077583,246.467671811,241.687328289,246.378115693,7925119435.491823,27066613601.24809
Jun-07-2020,241.955581697,244.733351624,235.814783102,244.058421395,6788697026.450641,26769799203.08623
Jun-06-2020,240.385957665,243.949615597,238.969173065,241.858638944,7336086541.571643,26840704645.745865
Jun-05-2020,243.383686132,246.497939243,240.010492138,240.433126031,8488057700.597578,27002678521.468105
Jun-04-2020,244.236271117,245.915343005,237.639555325,243.63383384,8592508026.881329,27034792042.582573
Jun-03-2020,238.005728,244.170851121,234.722208674,244.170851121,10085839970.36355,26549234714.344563
Jun-02-2020,247.861846793,252.740673166,231.676521125,237.680967249,11977471608.17327,27122578746.14589
Jun-01-2020,231.801692689,249.235123879,231.276033225,247.859401309,10850713400.148502,26523602719.17356
May-31-2020,242.517450268,244.055692686,231.015411605,231.996814124,12368591238.364492,26377298345.34081
May-30-2020,220.105280056,244.411254478,218.568864723,242.460016723,10876356549.790243,25774904554.49009
May-29-2020,219.128253603,222.682866803,217.987402275,220.137673345,11557721298.612595,24480632708.163696
May-28-2020,207.729322002,219.171397479,204.871617438,218.63981951,8538289784.8239765,23311545615.00424
May-27-2020,201.093265222,207.520483727,200.973833214,207.449727431,8177164284.053426,22729532646.05019
May-26-2020,203.971672721,204.763700726,198.075288,201.069135536,7916217217.27367,22447980819.436405
May-25-2020,200.888264634,205.190888347,200.888264634,204.124765896,9480976188.595482,22568285868.806797
May-24-2020,206.441807299,210.118137161,202.033900279,202.033900279,8430894690.689257,22981052883.21166
May-23-2020,206.977883147,210.270623056,205.311708256,206.558717117,9571982860.134628,23038612241.360794
May-22-2020,198.924679866,208.366425552,197.026807166,206.802576103,10925135757.071203,22539267176.47634
May-21-2020,209.957999688,211.28733027,193.427873483,199.132573331,10726046150.24131,22728535458.54375
May-20-2020,213.971895401,214.757647407,208.382815282,209.938714222,10743231231.302834,23546246017.28044
May-19-2020,214.354505157,214.737532332,210.084464823,213.618374781,12335601728.802904,23562418762.109505
May-18-2020,206.906394604,215.960440639,206.906394604,214.388030733,14238424661.54951,23607089905.738514
May-17-2020,200.535866551,209.464935635,199.923838463,206.886260398,12082489921.020638,22667835614.60225
May-16-2020,194.763272214,202.946073879,193.753554156,200.689502116,13145310042.868347,22186135445.207912
May-15-2020,203.019102795,203.552604793,193.398294304,194.582349625,14812112522.72331,22078903959.819443
May-14-2020,199.397088448,204.672558772,196.630272669,203.065721079,15161884337.338676,22253289110.904907
May-13-2020,189.712391587,199.946263727,189.061447979,199.427059646,12166676581.24192,21455829784.105515
May-12-2020,186.055893873,191.625966306,186.055893873,189.455769786,14204738794.046532,20995086175.342716
May-11-2020,188.058857193,192.513698382,179.302871049,185.950354751,15293555758.23684,20749655914.87574
May-10-2020,210.372617876,210.372617876,181.920287234,187.998004298,17690796421.269115,20948998322.948296
May-09-2020,211.512145438,214.396271741,209.162246744,210.611160817,14312675013.655306,23512928700.96547
May-08-2020,211.842763855,214.939794659,207.890631879,211.708988088,17108159080.405815,23495972723.490257
May-07-2020,199.698996713,213.358696424,199.381616613,212.422137125,16443503902.286232,22908102772.1318
May-06-2020,205.280071639,210.312762119,201.102547339,201.102547339,14224517545.597456,22909378778.51637
May-05-2020,206.606605398,210.361138639,203.003307576,204.561741584,14903296223.768282,22792153207.41204
May-04-2020,209.885114289,210.473847574,196.686523804,206.969221359,15841145131.260136,22535527526.081837
May-03-2020,214.030630846,218.139820618,206.717089625,209.905658997,14992442059.90345,23574043182.18239
May-02-2020,212.103100832,214.919726303,210.862117325,214.083305507,14573505775.510439,23572154369.86175
May-01-2020,206.358719858,216.737901838,206.358719858,212.204744134,18548033560.403915,23414272057.97709
Apr-30-2020,214.852805848,226.324198151,203.729402474,205.781142308,21949772004.718754,23687201250.67058
Apr-29-2020,196.805817986,217.321518535,196.620324981,214.900441797,16360133178.812218,22936538165.923862
Apr-28-2020,196.394889074,197.249745341,192.905731784,197.125676833,13468804790.343695,21633460948.41619
Apr-27-2020,197.002494323,198.201157009,191.740922032,196.224923813,14347611517.262917,21603694237.84471
Apr-26-2020,194.043743935,198.637826163,192.937488304,196.766652388,13217089945.688004,21588663015.49167
Apr-25-2020,187.486041297,195.441515992,186.163971701,194.007912757,13384323121.60397,21286671075.2778
Apr-24-2020,185.255466402,189.150173451,185.255466402,187.458860779,14789422005.387545,20753779881.24307
Apr-23-2020,182.436599018,190.107238127,179.074728239,184.983476264,15160613340.609268,20460562380.35966
Apr-22-2020,170.968359149,183.259847306,170.113064447,182.08903682,12960518895.825827,19575333821.076492
Apr-21-2020,170.90541922,174.069667862,168.692741799,170.993902333,16029201040.782064,18985086815.847958
Apr-20-2020,180.357286195,185.748619527,168.749319191,171.139673356,15529472258.276127,19776337128.813385
Apr-19-2020,187.00371124,187.643092413,177.652670148,180.458774447,16082484089.770609,20201648639.713833
Apr-18-2020,170.71045552,188.267760566,170.71045552,186.680127126,13252706071.796515,19639682340.29459
Apr-17-2020,172.137899629,173.599844709,168.960424094,170.651507317,14838850111.007711,18855291941.22982
Apr-16-2020,153.257978445,173.526563229,150.02365646,171.904882084,14951703711.64688,18243136113.506863
Apr-15-2020,158.284172535,160.853390577,153.019187589,153.382301651,11232326018.028685,17452271662.78964
Apr-14-2020,156.454055487,161.203475522,155.79907323,158.143844714,11247888932.4516,17486981307.55301
Apr-13-2020,159.300556264,159.300556264,151.250189811,156.421702697,12659600707.783657,17019486049.997227
Apr-12-2020,158.188123551,164.371297395,155.499633064,160.111920812,10328332720.539024,17624421181.45965
Apr-11-2020,157.957912209,160.86796693,154.389427669,158.095047555,11721136920.780052,17465826817.168415
Apr-10-2020,169.876442281,169.952355044,153.492238898,157.644271357,12597805394.073025,17701498488.055992
Apr-09-2020,172.870783621,172.901974755,166.931814883,170.178764328,10992699000.375565,18826537968.94915
Apr-08-2020,164.857143913,173.169673164,164.170923963,172.788017549,14116847315.037016,18737803985.919106
Apr-07-2020,170.564744344,174.95734022,163.73440048,164.963310711,17553029602.361004,18807127995.597073
Apr-06-2020,143.164729866,169.820779919,143.164728233,169.820779919,11535643994.17995,17103249000.307396
Apr-05-2020,144.010828369,145.150346904,141.369760576,143.164730689,7575353955.932993,15813205348.008568
Apr-04-2020,141.215555541,144.316118899,139.652962609,144.082239582,8179879982.047704,15668105902.169844
Apr-03-2020,141.272194341,146.031540698,138.53750517,141.163267686,10602273859.710106,15702595664.757122
Apr-02-2020,134.857063831,147.30560625,134.857063831,140.917345023,10034955895.688004,15276177857.224117
Apr-01-2020,132.994241753,135.469230635,129.197354341,134.912692355,7762114817.492286,14534627264.210337
Mar-31-2020,132.154688721,134.60485156,130.783622252,133.364760282,7958860154.116491,14623432567.05758
Mar-30-2020,125.051241121,134.103338729,124.700347956,132.415454403,7888248583.709354,14417090285.12961
Mar-29-2020,130.990089377,131.116210368,124.808348341,125.423225043,7682366877.8732605,14171270929.089779
Mar-28-2020,131.850392067,131.975853576,126.059560096,131.050002169,8111606820.691839,14208110195.87638
Mar-27-2020,138.272183236,140.039554183,131.713810213,131.713810213,8250116076.044247,15102739895.142128
Mar-26-2020,136.062452457,138.207720708,133.848875651,138.207720708,8291805623.3591175,14942715553.076674
Mar-25-2020,138.529956972,141.298798573,133.901670712,135.969074848,10361114819.707329,15074721381.083395
Mar-24-2020,135.532095896,141.602691852,132.712477413,138.543429936,11303396253.388798,15101369615.983517
Mar-23-2020,123.488411741,135.083723308,121.565962566,135.083723308,51833881395.340576,14102016155.783638
Mar-22-2020,131.840684639,135.830642473,123.305883425,123.701864468,75975977548.40855,14353949740.47841
Mar-21-2020,133.107993025,136.684380659,127.012198571,131.558644018,21781866530.1902,14524123248.275312
Mar-20-2020,136.118806081,151.002226905,122.107298349,132.025663106,13363195754.2957,15197520934.739985
Mar-19-2020,117.536701356,141.272704679,115.877339538,136.152129013,36623756445.27088,13827166500.559217
Mar-18-2020,116.20147987,117.480339295,110.999277954,117.290632819,8427429833.56682,12569080534.62266
Mar-17-2020,110.131637348,119.040062528,109.831727661,116.672575198,11485836831.622957,12669567187.27911
Mar-16-2020,124.377190867,124.377190867,103.29195307,110.425878106,10997643817.125843,12325807939.537008
Mar-15-2020,123.042809514,131.600807866,121.279386863,124.502642483,9018642945.12451,13484627613.015388
Mar-14-2020,133.992935372,134.20557666,122.017448407,123.395869415,14719502280.77803,14042308431.351326
Mar-13-2020,108.136949222,138.121224506,93.028377133,132.4093142,22030640951.208355,13465711592.543434
Mar-12-2020,194.448650545,195.021217706,107.008379492,107.008379492,15189358319.210878,16914804881.326963
Mar-11-2020,200.643536449,202.770295233,182.947947059,194.640330801,12545190706.132994,21325048250.958874
Mar-10-2020,202.434757916,205.738928545,197.224093405,200.615887326,15684378003.296276,21950399282.259983
Mar-09-2020,199.661593498,208.03754661,191.870951582,200.908224197,18677623019.654556,21842094396.77833
Mar-08-2020,237.646846654,237.646846654,199.555331734,199.971510806,14767672602.756908,24328453234.678036
Mar-07-2020,244.460777528,250.541975576,237.337621367,237.589797378,14232754402.633663,26407124846.170444
Mar-06-2020,228.305974732,243.931534048,227.777699888,243.87209343,13692445973.306034,25629907533.39059
Mar-05-2020,224.301180161,233.586211106,224.301180161,227.689300197,12452992052.827,24984078551.368603
Mar-04-2020,223.90173482,228.321549628,218.416450113,223.857502181,13852813891.307663,24411801481.974396
Mar-03-2020,231.662471441,231.988728798,220.965678845,224.141985089,15118211689.47201,24693731527.692642
Mar-02-2020,218.387728515,233.534163838,216.855022853,231.27030835,14173996849.207941,24521418837.689598
Mar-01-2020,218.382464879,225.793358324,213.4343117,218.553323119,13121312388.824162,23908687483.068634
Feb-29-2020,228.441802446,232.555505428,219.008177245,219.281186467,14837537619.78141,24599185846.408775
Feb-28-2020,227.253195178,233.357772888,215.357370087,227.739811505,17413289895.91313,24515322258.124027
Feb-27-2020,217.74928598,237.254346367,212.032209754,225.03226774,21295881650.226955,24666125572.05743
Feb-26-2020,247.227625726,249.683009867,219.469030196,227.483093147,18288182164.401527,25531807841.74804
Feb-25-2020,265.583183436,267.79791085,247.440846867,248.891182664,16373729917.104172,27942089874.027245
Feb-24-2020,274.679523235,276.228178065,259.527770733,265.413074717,15342793708.636574,29081886449.423042
Feb-23-2020,261.749328566,274.338022269,261.660064303,273.581400132,13681292041.538204,29282473975.72535
Feb-22-2020,265.233546472,266.318405074,257.836797263,261.57099353,13993971505.805338,28456047300.980606
Feb-21-2020,257.47859774,267.225855924,254.812258504,265.350861941,18123916533.392155,28521847429.685715
Feb-20-2020,259.543295194,263.765444223,248.543575335,257.760443074,19767198242.20545,28038273647.465416
Feb-19-2020,282.222773883,283.673574221,259.726718282,260.430120516,19868006599.69484,30223487932.828384
Feb-18-2020,267.30948437,285.119695403,260.887432488,281.636860789,22461835255.877247,29572853693.25299
Feb-17-2020,259.950243061,267.853646554,243.459143357,267.853646554,22974885011.57146,27593003142.52517
Feb-16-2020,264.897053215,272.994670342,241.503198587,261.544872792,20684379742.052723,28631061013.7936
Feb-15-2020,284.609257753,286.995320979,263.844475078,264.160962717,21444866296.894302,30160560279.45076
Feb-14-2020,268.270458904,284.704467002,262.116265841,284.704467002,21852616416.01798,29619636232.794735
Feb-13-2020,265.466740969,275.644472039,259.062907998,268.004209753,24172902881.40177,29119590647.293377
Feb-12-2020,236.368397826,273.468336649,236.368397826,265.897084944,19873999516.34571,27700565378.39896
Feb-11-2020,223.180236636,237.159865603,218.434392303,236.458583651,13695887436.4544,24557459122.03837
Feb-10-2020,228.291970679,228.711520692,217.959628741,223.586359726,13466778794.72034,24238035442.992184
Feb-09-2020,223.161739128,229.584448992,223.161739128,228.184812911,13672722983.317232,24715676760.30175
Feb-08-2020,224.640472186,226.84606968,214.530925974,223.575235985,14418900263.96583,24258530893.07238
Feb-07-2020,212.950282996,224.062227744,212.950282996,223.475309935,14983717369.505114,23920901344.27122
Feb-06-2020,203.772063288,215.293372166,201.93260916,213.004357797,13981628670.458187,22798639262.372406
Feb-05-2020,188.713226696,206.483771959,188.263691458,204.012524677,10214978765.33949,21368770778.02115
Feb-04-2020,189.809543363,191.150456692,185.153936423,188.781874021,9444011536.487234,20444865956.926395
Feb-03-2020,188.538407503,193.88503358,187.498515667,189.906156647,11400969970.686195,20658301617.00258
Feb-02-2020,183.578449723,192.471393014,180.070329813,188.589445865,10635139992.48182,20432500253.97851
Feb-01-2020,179.844590226,183.841900233,179.541019447,183.723384261,9652648260.786776,19824991337.475983
Jan-31-2020,184.390544122,185.251240549,176.426162268,179.595007089,11048926824.250235,19699054051.295044
Jan-30-2020,173.858517419,186.094468983,171.53885084,184.383165022,9152294841.784307,19256315503.998013
Jan-29-2020,175.534499583,178.038546162,174.376318412,174.376318412,9932455084.434473,19178744272.009254
Jan-28-2020,170.001353182,175.33039901,170.001353182,175.33039901,9376107834.731743,18717739032.02847
Jan-27-2020,167.633777539,171.594883336,165.756880261,170.045386298,8467590810.830523,18357052800.064056
Jan-26-2020,160.48994123,167.619646415,159.792469103,167.467813313,6683902752.820203,17757934495.344242
Jan-25-2020,162.495360577,162.516464314,158.089066946,160.834470634,7617282553.042113,17428779801.44874
Jan-24-2020,162.804696236,163.985473492,156.058022114,162.479678707,8486145509.029683,17491026576.93503
Jan-23-2020,168.031373717,168.031839648,159.876987636,162.706119547,8251095643.532079,17778558313.293076
Jan-22-2020,169.330949205,170.919489461,166.30537737,168.08898267,8577764785.13957,18313459158.001026
Jan-21-2020,166.740610993,169.575496571,165.457313342,169.545105999,8910265391.380821,18233595547.728195
Jan-20-2020,166.879341054,168.897640436,161.686194959,166.913569166,9735039230.542019,18035400763.634758
Jan-19-2020,175.424381217,177.346880878,162.956929394,166.816860956,12273014553.100937,18517096928.24781
Jan-18-2020,170.422362258,178.527609388,166.570750061,175.453279152,12549934347.486732,18741392986.970383
Jan-17-2020,164.35244995,173.114565251,162.461645764,171.31372806,11738055791.02523,18370633957.46792
Jan-16-2020,166.111872105,166.921972857,159.110221961,164.021142715,11163152078.07459,17649728777.810226
Jan-15-2020,165.658248436,170.813488205,149.831606484,165.804881749,16747466657.103539,17845135788.769855
Jan-14-2020,143.597346693,168.026392545,143.597346693,165.958548745,10369374512.100431,16746578360.063711
Jan-13-2020,145.972776701,146.323303031,142.576667997,143.850839525,7169395337.501765,15623030845.427155
Jan-12-2020,143.083550476,145.375489036,142.228877515,145.225114385,8263400554.169983,15692954876.635643
Jan-11-2020,143.838198393,147.038528455,142.171892592,143.021012822,9048431075.987444,15652744922.146986
Jan-10-2020,137.815048587,144.41254771,135.769017954,144.41254771,8457837520.577541,15135188432.553797
Jan-09-2020,140.593959617,141.117606261,135.956015513,138.028595129,8407091301.869274,15073087981.738968
Jan-08-2020,143.038850021,147.050004077,137.552328545,140.934290558,9485569495.645624,15503951637.776106
Jan-07-2020,143.940028855,144.886854671,139.4911167,143.172356846,8884321399.851458,15528292039.508078
Jan-06-2020,135.466802293,143.906002557,135.120907208,143.906002557,7771586736.179305,15253831829.449226
Jan-05-2020,134.054991481,137.896704737,134.054991481,135.26691123,6731959407.653085,14775696881.080956
Jan-04-2020,133.83559883,134.930791615,132.648239296,134.049701907,7986617479.617298,14529037537.345446
Jan-03-2020,127.117141469,134.228639409,126.091449677,133.675368751,7715596550.355361,14242069786.69286
Jan-02-2020,130.955077338,130.955077338,126.913160638,127.117759255,6690036711.347696,14042469285.895844
Jan-01-2020,129.768840798,132.627390514,129.369808248,130.916545571,7036988925.172684,14267183034.248133
Dec-31-2019,131.70331615,133.064496213,129.030085507,129.835250089,7739192042.690837,14263388023.275124
Dec-30-2019,134.297835984,135.9339026,130.587009635,131.650285978,8674710935.521643,14485387870.612598
Dec-29-2019,128.203026116,136.219417393,127.728136225,134.25381468,6933106919.965789,14201332268.362377
Dec-28-2019,126.317161805,129.334480478,126.023295411,128.23434654,6360481401.0904045,13894261503.918604
Dec-27-2019,125.745104709,126.680133344,123.267282595,126.340944233,6952737608.303305,13647113249.82498
Dec-26-2019,125.220565969,131.251346494,124.578297383,125.740018769,5955123572.673676,13709229863.517729
Dec-25-2019,127.887533297,127.887533297,124.003762104,125.203678445,6045579382.375204,13643050847.89457
Dec-24-2019,128.023119112,129.270425925,126.996685843,127.787955306,6461657576.627885,13933554775.99868
Dec-23-2019,132.062871888,134.575159202,126.70244644,128.028568197,7353711285.807458,14337179780.551384
Dec-22-2019,127.132530365,132.58582073,126.918920909,131.935108389,5953209705.529324,14066032974.843897
Dec-21-2019,128.350906248,128.383287946,126.985751847,127.053534674,5711451612.042866,13889345866.018288
Dec-20-2019,128.062542281,128.70767145,126.555642289,128.391596889,6386503160.106705,13890370828.635717
Dec-19-2019,132.690383022,133.546407359,126.177825156,128.08681353,8684228686.392006,13898029729.90951
Dec-18-2019,122.001598934,133.024715456,117.673920923,132.798205652,8815170917.996925,13605156483.576443
Dec-17-2019,132.760382997,132.884195291,120.981556122,121.783058722,6985932484.218271,14056077932.382235
Dec-16-2019,142.519360158,142.540042413,131.643150518,132.882162125,5277124971.226064,15166216398.91417
Dec-15-2019,141.906262917,143.376017486,140.357548779,142.444275232,5119828492.244971,15471443423.519945
Dec-14-2019,144.753970575,144.899533444,141.466533334,141.965080243,5208495696.244988,15577430631.883522
Dec-13-2019,144.850163798,145.113786296,143.498265675,144.667096063,5365873224.134655,15722252305.376719
Dec-12-2019,143.468747331,145.505119633,140.815295568,144.915255539,5695511595.858697,15604583969.977566
Dec-11-2019,145.616762622,146.208797859,142.599358922,143.414936523,5242037433.8160925,15747622877.235558
Dec-10-2019,147.387961021,147.607797922,144.313053942,145.703170774,5003078649.898266,15932370420.40751
Dec-09-2019,150.231818046,150.744681804,146.8969748,147.401506946,4961174296.747747,16211527297.284594
Dec-08-2019,147.152610558,151.140734142,146.352567273,150.289915304,4345839580.517152,16160724420.851467
Dec-07-2019,148.245246047,148.984575539,146.937341619,147.113756566,4553245415.020362,16102294852.3828
Dec-06-2019,147.909095463,148.549012365,146.237425752,148.176703645,4779818871.99932,16033670911.623268
Dec-05-2019,145.477144215,148.357952458,144.274197157,147.60613576,5862981080.088205,15944847120.261318
Dec-04-2019,147.188671416,150.000573451,143.842345814,145.664311083,5235972891.854755,15931223585.403835
Dec-03-2019,148.647769687,149.469190771,146.681185028,147.303242182,4713981349.253929,16114329871.282295
Dec-02-2019,150.791735843,151.157154262,147.102444381,148.718888924,5106586710.384202,16184036458.982273
Dec-01-2019,151.667731069,151.667731069,146.494266139,151.062433929,5521671125.32272,16204762114.965721
Nov-30-2019,154.489011591,154.926270146,150.274084478,151.693594666,5462162569.823261,16625854225.37339
Nov-29-2019,151.019763231,156.669186799,150.892394954,154.393529489,5605980993.165616,16704378551.672646
Nov-28-2019,152.53512915,154.220652632,150.073383367,151.135012705,6628467586.922915,16561876745.281351
Nov-27-2019,147.479034182,154.934448605,141.653100739,152.481727197,6346987334.476215,16149532774.207254
Nov-26-2019,146.030968857,149.439849624,144.475713691,147.668301286,7459502845.484405,15928565200.487206
Nov-25-2019,140.957219534,150.644796549,133.131786806,146.346976595,8640508455.403389,15472432807.895002
Nov-24-2019,151.621503752,152.290507853,141.481289525,141.481289525,6540397846.681918,16062989921.837158
Nov-23-2019,149.734062278,153.396928415,146.698520651,151.752957911,9046499373.100199,16330767853.121717
Nov-22-2019,161.158409821,162.777097724,141.701481436,150.019013904,9204689232.944147,16681532965.234959
Nov-21-2019,174.7949367,175.560617683,158.946711907,161.158241112,6400281678.955653,18276530060.73369
Nov-20-2019,175.763982583,177.074611688,174.082236693,174.844179705,6287646623.460049,19078230412.773018
Nov-19-2019,178.351857034,178.351857034,173.280641029,175.624283778,6738091073.013142,19097289832.722446
Nov-18-2019,183.624610082,183.750640868,176.544594768,178.423855633,6124222208.578948,19721176893.91063
Nov-17-2019,182.211908801,185.081864237,180.741675931,183.667781499,6053620548.796902,19903432736.43651
Nov-16-2019,179.943358443,183.039654934,179.549044736,182.300052422,6688434252.631948,19705017316.05464
Nov-15-2019,185.022737083,185.466183453,178.527647576,180.014382326,7378098671.787049,19758393320.50112
Nov-14-2019,188.007322633,188.319978802,183.973475642,185.004356865,6774370284.863886,20152486828.668182
Nov-13-2019,186.782567809,188.56364036,185.282535604,187.998957952,6516147758.691796,20251808344.700092
Nov-12-2019,184.938027782,186.935048345,183.338876083,186.732465043,6653371295.181258,20145406780.070267
Nov-11-2019,189.049907605,189.937518862,184.41759332,184.878126107,7382574261.154908,20279435486.74646
Nov-10-2019,184.944653032,190.289599135,183.664840396,189.049407401,7199270220.08484,20316911210.526108
Nov-09-2019,184.024979687,185.706360117,183.191757013,185.077733572,7535387683.288486,20036459851.871765
Nov-08-2019,186.834560781,187.972169467,182.304353168,183.855165658,8010937512.747642,20076214890.58401
Nov-07-2019,190.823523051,191.681489337,185.611558065,186.847609041,8343708486.717861,20363151961.881645
Nov-06-2019,188.573391638,193.191651118,188.007899713,191.117824784,9499942341.45774,20648438161.43963
Nov-05-2019,185.759187087,190.497600014,183.203314812,189.02880736,9360580795.038311,20294792611.617542
Nov-04-2019,181.922414973,187.611630919,180.753391045,185.804226701,8175927007.012626,19936082471.054745
Nov-03-2019,183.194788659,184.478907428,179.931954014,181.982251373,7690930952.014855,19759338250.180126
Nov-02-2019,183.460195902,185.050779306,181.92587065,183.219166564,7988418578.207545,19860055670.0293
Nov-01-2019,182.685836345,184.477817222,180.34854863,183.447074046,8582765813.1572895,19715879098.998093
Oct-31-2019,183.927148249,185.455313891,178.92855848,182.886615407,8995741443.76789,19802921703.06973
Oct-30-2019,190.051986525,190.738161433,180.941914078,183.883221473,10153760425.171867,20028789028.74335
Oct-29-2019,182.103321977,191.512555977,182.103321977,190.058676589,9373341113.604424,20192300466.29886
Oct-28-2019,184.001373271,188.135600758,181.056070984,182.278076671,10693021439.506447,19894951107.10412
Oct-27-2019,179.650841586,187.755548277,177.002528553,184.187887044,10235813555.38932,19714616908.810623
Oct-26-2019,181.421854497,196.212072284,175.045904248,179.595077017,13227181231.384052,19739031350.974583
Oct-25-2019,160.780688853,184.042718806,160.71554423,181.301033425,6827405926.556032,18297612767.22156
Oct-24-2019,162.060064398,163.267871869,159.55410789,160.819795324,7949068133.042797,17468099273.56049
Oct-23-2019,171.428521818,171.551831066,155.838323706,161.470132091,7081887410.685801,17792045435.212597
Oct-22-2019,174.328779069,174.943207904,171.214609653,171.415708608,5892549428.158201,18770484233.591766
Oct-21-2019,175.129560766,177.187468613,172.426044325,174.27004196,5820955137.917077,18886557844.60255
Oct-20-2019,172.026527478,176.064510444,170.024959966,174.893741091,5894252681.396081,18667405025.210346
Oct-19-2019,173.00886988,174.632986465,170.993602657,171.901670946,5975720484.544282,18709068873.82319
Oct-18-2019,177.325683945,177.337341723,170.654537299,172.970870452,6593498480.787731,18803834707.092926
Oct-17-2019,174.886994637,178.405747271,173.266754206,177.243893822,6696472747.58756,19030940093.835697
Oct-16-2019,180.779471425,180.916875258,173.197310485,175.227310054,7031241990.224949,19148835479.689857
Oct-15-2019,186.56656686,187.475716501,178.777774971,180.80710846,6862348467.049092,19804562454.933628
Oct-14-2019,181.474841506,186.656223538,181.123447251,186.489691903,6551175949.720896,19872613709.016426
Oct-13-2019,180.08006091,184.394113665,179.637207168,181.606541559,6561848411.885357,19723789017.93696
Oct-12-2019,180.8422729,184.493376994,179.603900556,180.403127559,7835451166.916121,19748382082.8984
Oct-11-2019,191.245027089,195.199359729,180.263848513,180.770547237,8622637488.633896,20066412952.67124
Oct-10-2019,192.72319363,193.745869466,188.162817017,191.161725167,8891085197.907278,20695297688.57733
Oct-09-2019,180.885395021,194.126286306,179.77693922,193.448056526,7520823494.288502,20072704641.559975
Oct-08-2019,179.977446616,183.95460942,177.938508169,181.026465058,7647627477.317363,19494324865.03746
Oct-07-2019,170.564000623,181.577616161,169.255124272,180.281956986,6597205588.704974,18937605464.67304
Oct-06-2019,175.917684333,176.222201087,168.87971016,170.576838274,5707562955.829856,18697020565.191425
Oct-05-2019,175.715208795,176.485340683,172.603161394,175.624764122,5980353586.710095,18896149533.893513
Oct-04-2019,174.605383918,178.223889078,171.619310209,175.900797703,6319550458.947748,18868072636.073154
Oct-03-2019,179.94424275,179.957115311,171.316383005,174.690643318,6252476276.599628,19003925206.487972
Oct-02-2019,176.109064145,180.021605548,174.321025881,179.957224906,6920745239.254579,19044971151.268772
Oct-01-2019,180.140393941,184.905379119,174.917420988,176.29939651,7836189818.730571,19339535750.24555
Sep-30-2019,169.599375611,179.146945436,165.80928842,179.135345242,7073942564.539097,18639442610.70804
Sep-29-2019,173.928422867,174.350259597,165.724492482,169.837803835,6800903755.303086,18346909672.2626
Sep-28-2019,173.371776701,174.698718641,169.452344977,173.899415928,7529915903.606292,18702585814.29797
Sep-27-2019,165.823107309,175.154024014,162.128307348,173.234546373,8260074913.662767,17996505121.91684
Sep-26-2019,169.959954355,170.756328003,156.733662029,165.866103911,7989744173.546797,18015011374.84439
Sep-25-2019,167.122500306,174.607597615,163.248054219,170.064362577,11490959156.715502,18186887188.432438
Sep-24-2019,201.400124442,202.922539754,157.909430797,167.996650932,8185654749.178117,20582357675.220802
Sep-23-2019,210.451930477,210.610859644,200.266508559,201.373869823,6884987385.6667185,22390775082.927525
Sep-22-2019,214.961625529,215.104636644,206.441745804,210.658694955,7420790159.696875,22640086375.406235
Sep-21-2019,217.564262295,220.51434442,214.29941798,215.074939507,7467570785.422125,23348768098.72014
Sep-20-2019,220.516253055,220.824263304,214.460985223,217.988124022,9045538020.531872,23416013754.926636
Sep-19-2019,210.276967154,222.649391036,203.582954878,221.786826797,9016873172.678442,22769815053.387222
Sep-18-2019,207.381425059,215.878307438,207.381425059,210.362139581,10107522638.551949,22898400224.617752
Sep-17-2019,196.540856018,213.358670707,195.562150473,208.177923627,8544142426.3932085,21725749170.09793
Sep-16-2019,188.645829857,197.490759652,188.645829857,196.3925824,6713752893.19923,20746826851.442947
Sep-15-2019,187.59417386,189.270858798,185.788703465,188.638884522,6617953983.893294,20236434020.304455
Sep-14-2019,180.670167212,187.79353009,179.810627584,187.612064968,5784043067.011164,19682008633.024647
Sep-13-2019,180.507683523,180.967887348,177.618749483,180.778190848,5434477157.219594,19303704230.462994
Sep-12-2019,178.149200587,181.451773012,177.057094497,180.398744614,6445102743.696219,19253266404.32867
Sep-11-2019,179.558696177,181.141843293,175.59689767,177.980211414,6265749737.006505,19198604176.184345
Sep-10-2019,180.513326556,183.310046132,177.632497797,179.601816403,6398917079.161021,19450862667.30506
Sep-09-2019,180.833336476,183.756635537,176.617566377,180.74146536,6312614888.00962,19376803767.410995
Sep-08-2019,177.520788231,182.739554475,177.520788231,180.703689132,6839726960.494929,19409676763.98094
Sep-07-2019,169.30854365,179.909204578,168.97035965,177.745566016,6674515345.4811735,18630229959.747192
Sep-06-2019,174.068690113,177.673266836,168.021180042,169.57848375,5676953569.389976,18731759397.827835
Sep-05-2019,175.423549218,175.822969286,171.474670687,174.319231136,5472956445.865444,18667174347.67901
Sep-04-2019,178.778738376,180.396037132,174.783244424,175.575800815,6364989150.309939,19087054845.6923
